ZONE,PER,QUANTITY
512,PER44,14
512,PER45,8
512,PER46,6
512,PER47,6
512,PER48,3
513,PER01,7
513,PER02,18
513,PER03,25
513,PER04,35
513,PER05,61
513,PER06,109
513,PER07,179
513,PER08,302
513,PER09,436
513,PER10,570
513,PER11,685
513,PER12,737
513,PER13,767
513,PER14,798
513,PER15,835
513,PER16,863
513,PER17,916
513,PER18,1001
513,PER19,1021
513,PER20,1017
513,PER21,1000
513,PER22,969
513,PER23,916
513,PER24,883
513,PER25,867
513,PER26,838
513,PER27,794
513,PER28,738
513,PER29,680
513,PER30,612
513,PER31,503
513,PER32,413
513,PER33,327
513,PER34,229
513,PER35,186
513,PER36,140
513,PER37,109
513,PER38,90
513,PER39,58
513,PER40,38
513,PER41,26
513,PER42,20
513,PER43,12
513,PER44,8
513,PER45,6
513,PER46,5
513,PER47,2
513,PER48,2
514,PER01,8
514,PER02,22
514,PER03,47
514,PER04,63
514,PER05,114
514,PER06,194
514,PER07,338
514,PER08,568
514,PER09,870
514,PER10,1154
514,PER11,1405
514,PER12,1537
514,PER13,1613
514,PER14,1681
514,PER15,1757
514,PER16,1782
514,PER17,1840
514,PER18,2022
514,PER19,2065
514,PER20,2096
514,PER21,2098
514,PER22,1979
514,PER23,1960
514,PER24,1924
514,PER25,1854
514,PER26,1842
514,PER27,1766
514,PER28,1694
514,PER29,1621
514,PER30,1461
514,PER31,1294
514,PER32,1156
514,PER33,975
514,PER34,863
514,PER35,786
514,PER36,644
514,PER37,489
514,PER38,373
514,PER39,272
514,PER40,202
514,PER41,140
514,PER42,95
514,PER43,65
514,PER44,45
514,PER45,28
514,PER46,23
514,PER47,22
514,PER48,19
515,PER01,4
515,PER02,7
515,PER03,22
515,PER04,35
515,PER05,58
515,PER06,110
515,PER07,176
515,PER08,275
515,PER09,426
515,PER10,561
515,PER11,676
515,PER12,757
515,PER13,847
515,PER14,889
515,PER15,903
515,PER16,951
515,PER17,979
515,PER18,1075
515,PER19,1133
515,PER20,1129
515,PER21,1084
515,PER22,1009
515,PER23,1019
515,PER24,985
515,PER25,936
515,PER26,911
515,PER27,867
515,PER28,806
515,PER29,771
515,PER30,731
515,PER31,640
515,PER32,557
515,PER33,490
515,PER34,419
515,PER35,325
515,PER36,248
515,PER37,195
515,PER38,144
515,PER39,114
515,PER40,85
515,PER41,57
515,PER42,43
515,PER43,33
515,PER44,18
515,PER45,14
515,PER46,10
515,PER47,5
515,PER48,5
516,PER01,4
516,PER02,10
516,PER03,19
516,PER04,28
516,PER05,53
516,PER06,93
516,PER07,162
516,PER08,275
516,PER09,431
516,PER10,558
516,PER11,667
516,PER12,728
516,PER13,767
516,PER14,813
516,PER15,837
516,PER16,877
516,PER17,907
516,PER18,990
516,PER19,1036
516,PER20,1040
516,PER21,1004
516,PER22,955
516,PER23,939
516,PER24,900
516,PER25,880
516,PER26,844
516,PER27,795
516,PER28,738
516,PER29,663
516,PER30,543
516,PER31,445
516,PER32,320
516,PER33,230
516,PER34,181
516,PER35,148
516,PER36,117
516,PER37,95
516,PER38,82
516,PER39,67
516,PER40,47
516,PER41,22
516,PER42,12
516,PER43,4
516,PER44,4
516,PER45,3
516,PER46,2
516,PER47,4
516,PER48,4
517,PER01,10
517,PER02,19
517,PER03,51
517,PER04,89
517,PER05,163
517,PER06,288
517,PER07,498
517,PER08,762
517,PER09,1148
517,PER10,1511
517,PER11,1775
517,PER12,1963
517,PER13,2090
517,PER14,2175
517,PER15,2249
517,PER16,2286
517,PER17,2356
517,PER18,2463
517,PER19,2484
517,PER20,2505
517,PER21,2516
517,PER22,2414
517,PER23,2419
517,PER24,2380
517,PER25,2363
517,PER26,2290
517,PER27,2210
517,PER28,2075
517,PER29,2026
517,PER30,1893
517,PER31,1762
517,PER32,1556
517,PER33,1449
517,PER34,1257
517,PER35,1083
517,PER36,866
517,PER37,672
517,PER38,512
517,PER39,379
517,PER40,274
517,PER41,173
517,PER42,130
517,PER43,93
517,PER44,75
517,PER45,48
517,PER46,36
517,PER47,28
517,PER48,17
518,PER01,0
518,PER02,0
518,PER03,0
518,PER04,2
518,PER05,4
518,PER06,4
518,PER07,4
518,PER08,10
518,PER09,17
518,PER10,26
518,PER11,32
518,PER12,40
518,PER13,34
518,PER14,45
518,PER15,48
518,PER16,55
518,PER17,62
518,PER18,99
518,PER19,148
518,PER20,158
518,PER21,121
518,PER22,82
518,PER23,66
518,PER24,51
518,PER25,46
518,PER26,41
518,PER27,47
518,PER28,48
518,PER29,53
518,PER30,47
518,PER31,56
518,PER32,52
518,PER33,57
518,PER34,52
518,PER35,34
518,PER36,30
518,PER37,27
518,PER38,20
518,PER39,13
518,PER40,11
518,PER41,9
518,PER42,2
518,PER43,2
518,PER44,2
518,PER45,2
518,PER46,1
518,PER47,1
518,PER48,1
519,PER01,1
519,PER02,3
519,PER03,5
519,PER04,15
519,PER05,19
519,PER06,33
519,PER07,63
519,PER08,104
519,PER09,146
519,PER10,193
519,PER11,232
519,PER12,241
519,PER13,251
519,PER14,268
519,PER15,286
519,PER16,311
519,PER17,350
519,PER18,383
519,PER19,424
519,PER20,452
519,PER21,407
519,PER22,385
519,PER23,369
519,PER24,335
519,PER25,332
519,PER26,325
519,PER27,297
519,PER28,281
519,PER29,304
519,PER30,297
519,PER31,291
519,PER32,297
519,PER33,281
519,PER34,240
519,PER35,209
519,PER36,175
519,PER37,154
519,PER38,110
519,PER39,82
519,PER40,59
519,PER41,41
519,PER42,30
519,PER43,17
519,PER44,14
519,PER45,13
519,PER46,12
519,PER47,10
519,PER48,3
520,PER01,2
520,PER02,11
520,PER03,20
520,PER04,51
520,PER05,99
520,PER06,167
520,PER07,282
520,PER08,444
520,PER09,666
520,PER10,908
520,PER11,1105
520,PER12,1237
520,PER13,1348
520,PER14,1432
520,PER15,1540
520,PER16,1614
520,PER17,1615
520,PER18,1665
520,PER19,1743
520,PER20,1731
520,PER21,1750
520,PER22,1692
520,PER23,1711
520,PER24,1682
520,PER25,1616
520,PER26,1535
520,PER27,1488
520,PER28,1452
520,PER29,1383
520,PER30,1362
520,PER31,1268
520,PER32,1153
520,PER33,1056
520,PER34,959
520,PER35,847
520,PER36,646
520,PER37,486
520,PER38,362
520,PER39,286
520,PER40,203
520,PER41,152
520,PER42,113
520,PER43,85
520,PER44,67
520,PER45,39
520,PER46,21
520,PER47,14
520,PER48,8
521,PER01,2
521,PER02,4
521,PER03,8
521,PER04,20
521,PER05,36
521,PER06,64
521,PER07,88
521,PER08,122
521,PER09,181
521,PER10,218
521,PER11,269
521,PER12,298
521,PER13,339
521,PER14,357
521,PER15,385
521,PER16,407
521,PER17,437
521,PER18,486
521,PER19,544
521,PER20,563
521,PER21,513
521,PER22,446
521,PER23,413
521,PER24,424
521,PER25,416
521,PER26,408
521,PER27,380
521,PER28,370
521,PER29,324
521,PER30,308
521,PER31,295
521,PER32,287
521,PER33,269
521,PER34,226
521,PER35,195
521,PER36,139
521,PER37,118
521,PER38,58
521,PER39,30
521,PER40,27
521,PER41,23
521,PER42,19
521,PER43,14
521,PER44,8
521,PER45,5
521,PER46,3
521,PER47,5
521,PER48,6
522,PER01,2
522,PER02,8
522,PER03,23
522,PER04,34
522,PER05,57
522,PER06,97
522,PER07,158
522,PER08,253
522,PER09,356
522,PER10,449
522,PER11,545
522,PER12,622
522,PER13,641
522,PER14,672
522,PER15,696
522,PER16,716
522,PER17,770
522,PER18,813
522,PER19,828
522,PER20,821
522,PER21,805
522,PER22,767
522,PER23,739
522,PER24,732
522,PER25,716
522,PER26,691
522,PER27,691
522,PER28,641
522,PER29,590
522,PER30,543
522,PER31,491
522,PER32,424
522,PER33,363
522,PER34,306
522,PER35,287
522,PER36,235
522,PER37,196
522,PER38,147
522,PER39,112
522,PER40,79
522,PER41,52
522,PER42,39
522,PER43,28
522,PER44,21
522,PER45,9
522,PER46,5
522,PER47,4
522,PER48,3
523,PER01,0
523,PER02,0
523,PER03,2
523,PER04,9
523,PER05,15
523,PER06,24
523,PER07,34
523,PER08,42
523,PER09,58
523,PER10,79
523,PER11,103
523,PER12,120
523,PER13,121
523,PER14,131
523,PER15,149
523,PER16,155
523,PER17,171
523,PER18,209
523,PER19,249
523,PER20,269
523,PER21,235
523,PER22,208
523,PER23,193
523,PER24,184
523,PER25,162
523,PER26,148
523,PER27,133
523,PER28,132
523,PER29,117
523,PER30,129
523,PER31,125
523,PER32,106
523,PER33,114
523,PER34,110
523,PER35,91
523,PER36,68
523,PER37,61
523,PER38,48
523,PER39,33
523,PER40,25
523,PER41,20
523,PER42,13
523,PER43,12
523,PER44,3
523,PER45,2
523,PER46,1
523,PER47,0
523,PER48,0
524,PER01,10
524,PER02,20
524,PER03,33
524,PER04,54
524,PER05,103
524,PER06,164
524,PER07,273
524,PER08,429
524,PER09,634
524,PER10,823
524,PER11,980
524,PER12,1080
524,PER13,1184
524,PER14,1224
524,PER15,1253
524,PER16,1322
524,PER17,1391
524,PER18,1468
524,PER19,1508
524,PER20,1529
524,PER21,1517
524,PER22,1488
524,PER23,1432
524,PER24,1395
524,PER25,1410
524,PER26,1375
524,PER27,1326
524,PER28,1232
524,PER29,1133
524,PER30,1045
524,PER31,956
524,PER32,861
524,PER33,784
524,PER34,689
524,PER35,598
524,PER36,484
524,PER37,366
524,PER38,283
524,PER39,204
524,PER40,142
524,PER41,92
524,PER42,72
524,PER43,46
524,PER44,32
524,PER45,24
524,PER46,13
524,PER47,12
524,PER48,8
525,PER01,4
525,PER02,10
525,PER03,15
525,PER04,26
525,PER05,45
525,PER06,88
525,PER07,148
525,PER08,224
525,PER09,283
525,PER10,355
525,PER11,444
525,PER12,523
525,PER13,591
525,PER14,641
525,PER15,646
525,PER16,680
525,PER17,710
525,PER18,820
525,PER19,859
525,PER20,875
525,PER21,813
525,PER22,758
525,PER23,725
525,PER24,730
525,PER25,687
525,PER26,672
525,PER27,653
525,PER28,627
525,PER29,618
525,PER30,601
525,PER31,578
525,PER32,558
525,PER33,548
525,PER34,500
525,PER35,415
525,PER36,329
525,PER37,271
525,PER38,193
525,PER39,127
525,PER40,102
525,PER41,64
525,PER42,44
525,PER43,34
525,PER44,22
525,PER45,18
525,PER46,13
525,PER47,11
525,PER48,5
526,PER01,0
526,PER02,2
526,PER03,2
526,PER04,11
526,PER05,21
526,PER06,38
526,PER07,63
526,PER08,99
526,PER09,147
526,PER10,196
526,PER11,273
526,PER12,312
526,PER13,320
526,PER14,344
526,PER15,374
526,PER16,393
526,PER17,427
526,PER18,495
526,PER19,523
526,PER20,548
526,PER21,497
526,PER22,457
526,PER23,424
526,PER24,414
526,PER25,395
526,PER26,364
526,PER27,384
526,PER28,362
526,PER29,381
526,PER30,367
526,PER31,322
526,PER32,297
526,PER33,259
526,PER34,219
526,PER35,196
526,PER36,161
526,PER37,120
526,PER38,83
526,PER39,60
526,PER40,46
526,PER41,38
526,PER42,28
526,PER43,11
526,PER44,10
526,PER45,12
526,PER46,8
526,PER47,5
526,PER48,3
527,PER01,0
527,PER02,1
527,PER03,3
527,PER04,10
527,PER05,17
527,PER06,25
527,PER07,36
527,PER08,61
527,PER09,85
527,PER10,122
527,PER11,140
527,PER12,165
527,PER13,175
527,PER14,191
527,PER15,205
527,PER16,224
527,PER17,246
527,PER18,271
527,PER19,321
527,PER20,319
527,PER21,288
527,PER22,265
527,PER23,230
527,PER24,212
527,PER25,193
527,PER26,186
527,PER27,185
527,PER28,156
527,PER29,145
527,PER30,140
527,PER31,117
527,PER32,98
527,PER33,99
527,PER34,89
527,PER35,88
527,PER36,77
527,PER37,56
527,PER38,54
527,PER39,43
527,PER40,31
527,PER41,18
527,PER42,8
527,PER43,7
527,PER44,5
527,PER45,2
527,PER46,2
527,PER47,0
527,PER48,0
528,PER01,2
528,PER02,5
528,PER03,7
528,PER04,19
528,PER05,29
528,PER06,38
528,PER07,47
528,PER08,78
528,PER09,107
528,PER10,152
528,PER11,220
528,PER12,256
528,PER13,286
528,PER14,307
528,PER15,340
528,PER16,343
528,PER17,362
528,PER18,445
528,PER19,515
528,PER20,506
528,PER21,469
528,PER22,406
528,PER23,387
528,PER24,383
528,PER25,372
528,PER26,335
528,PER27,335
528,PER28,314
528,PER29,302
528,PER30,289
528,PER31,287
528,PER32,276
528,PER33,255
528,PER34,211
528,PER35,180
528,PER36,145
528,PER37,108
528,PER38,78
528,PER39,63
528,PER40,38
528,PER41,21
528,PER42,17
528,PER43,12
528,PER44,9
528,PER45,6
528,PER46,6
528,PER47,5
528,PER48,4
529,PER01,1
529,PER02,3
529,PER03,5
529,PER04,13
529,PER05,24
529,PER06,32
529,PER07,53
529,PER08,70
529,PER09,109
529,PER10,146
529,PER11,182
529,PER12,167
529,PER13,182
529,PER14,179
529,PER15,217
529,PER16,252
529,PER17,263
529,PER18,310
529,PER19,366
529,PER20,396
529,PER21,361
529,PER22,310
529,PER23,279
529,PER24,257
529,PER25,251
529,PER26,240
529,PER27,263
529,PER28,283
529,PER29,305
529,PER30,315
529,PER31,306
529,PER32,297
529,PER33,278
529,PER34,238
529,PER35,185
529,PER36,153
529,PER37,134
529,PER38,120
529,PER39,80
529,PER40,62
529,PER41,49
529,PER42,34
529,PER43,18
529,PER44,6
529,PER45,4
529,PER46,1
529,PER47,0
529,PER48,0
530,PER01,2
530,PER02,6
530,PER03,6
530,PER04,10
530,PER05,17
530,PER06,30
530,PER07,58
530,PER08,78
530,PER09,109
530,PER10,147
530,PER11,183
530,PER12,204
530,PER13,249
530,PER14,275
530,PER15,291
530,PER16,299
530,PER17,349
530,PER18,419
530,PER19,466
530,PER20,452
530,PER21,410
530,PER22,373
530,PER23,348
530,PER24,309
530,PER25,290
530,PER26,279
530,PER27,264
530,PER28,259
530,PER29,268
530,PER30,253
530,PER31,237
530,PER32,219
530,PER33,218
530,PER34,196
530,PER35,193
530,PER36,148
530,PER37,90
530,PER38,81
530,PER39,60
530,PER40,40
530,PER41,32
530,PER42,29
530,PER43,26
530,PER44,12
530,PER45,10
530,PER46,10
530,PER47,6
530,PER48,4
531,PER01,0
531,PER02,2
531,PER03,2
531,PER04,3
531,PER05,6
531,PER06,7
531,PER07,14
531,PER08,15
531,PER09,33
531,PER10,54
531,PER11,60
531,PER12,57
531,PER13,65
531,PER14,66
531,PER15,72
531,PER16,81
531,PER17,89
531,PER18,127
531,PER19,159
531,PER20,172
531,PER21,140
531,PER22,113
531,PER23,102
531,PER24,99
531,PER25,105
531,PER26,103
531,PER27,101
531,PER28,103
531,PER29,107
531,PER30,99
531,PER31,89
531,PER32,91
531,PER33,105
531,PER34,93
531,PER35,85
531,PER36,71
531,PER37,49
531,PER38,30
531,PER39,33
531,PER40,21
531,PER41,10
531,PER42,8
531,PER43,5
531,PER44,5
531,PER45,2
531,PER46,1
531,PER47,1
531,PER48,0
532,PER01,0
532,PER02,1
532,PER03,2
532,PER04,2
532,PER05,2
532,PER06,2
532,PER07,5
532,PER08,8
532,PER09,11
532,PER10,16
532,PER11,22
532,PER12,26
532,PER13,24
532,PER14,33
532,PER15,43
532,PER16,45
532,PER17,46
532,PER18,59
532,PER19,78
532,PER20,86
532,PER21,66
532,PER22,48
532,PER23,45
532,PER24,36
532,PER25,40
532,PER26,43
532,PER27,32
532,PER28,26
532,PER29,26
532,PER30,32
532,PER31,24
532,PER32,25
532,PER33,27
532,PER34,24
532,PER35,29
532,PER36,25
532,PER37,16
532,PER38,12
532,PER39,12
532,PER40,8
532,PER41,8
532,PER42,7
532,PER43,6
532,PER44,2
532,PER45,1
532,PER46,0
532,PER47,1
532,PER48,0
533,PER01,2
533,PER02,5
533,PER03,9
533,PER04,23
533,PER05,37
533,PER06,55
533,PER07,73
533,PER08,117
533,PER09,163
533,PER10,233
533,PER11,275
533,PER12,311
533,PER13,365
533,PER14,375
533,PER15,402
533,PER16,429
533,PER17,425
533,PER18,518
533,PER19,547
533,PER20,567
533,PER21,542
533,PER22,492
533,PER23,468
533,PER24,437
533,PER25,433
533,PER26,435
533,PER27,411
533,PER28,445
533,PER29,467
533,PER30,479
533,PER31,462
533,PER32,429
533,PER33,410
533,PER34,348
533,PER35,266
533,PER36,225
533,PER37,188
533,PER38,152
533,PER39,116
533,PER40,75
533,PER41,44
533,PER42,34
533,PER43,23
533,PER44,12
533,PER45,10
533,PER46,6
533,PER47,4
533,PER48,3
534,PER01,2
534,PER02,6
534,PER03,12
534,PER04,14
534,PER05,27
534,PER06,52
534,PER07,102
534,PER08,254
534,PER09,534
534,PER10,866
534,PER11,1043
534,PER12,1079
534,PER13,1104
534,PER14,1098
534,PER15,1110
534,PER16,1138
534,PER17,1173
534,PER18,1229
534,PER19,1256
534,PER20,1257
534,PER21,1240
534,PER22,1190
534,PER23,1175
534,PER24,1147
534,PER25,1024
534,PER26,948
534,PER27,840
534,PER28,660
534,PER29,576
534,PER30,533
534,PER31,477
534,PER32,397
534,PER33,350
534,PER34,292
534,PER35,267
534,PER36,206
534,PER37,142
534,PER38,106
534,PER39,78
534,PER40,71
534,PER41,54
534,PER42,33
534,PER43,23
534,PER44,17
534,PER45,16
534,PER46,12
534,PER47,10
534,PER48,7
535,PER01,0
535,PER02,0
535,PER03,0
535,PER04,0
535,PER05,2
535,PER06,3
535,PER07,6
535,PER08,11
535,PER09,19
535,PER10,21
535,PER11,18
535,PER12,21
535,PER13,33
535,PER14,32
535,PER15,37
535,PER16,39
535,PER17,55
535,PER18,67
535,PER19,93
535,PER20,99
535,PER21,81
535,PER22,70
535,PER23,63
535,PER24,51
535,PER25,46
535,PER26,52
535,PER27,44
535,PER28,35
535,PER29,33
535,PER30,40
535,PER31,32
535,PER32,32
535,PER33,30
535,PER34,32
535,PER35,32
535,PER36,26
535,PER37,12
535,PER38,11
535,PER39,8
535,PER40,5
535,PER41,5
535,PER42,3
535,PER43,1
535,PER44,1
535,PER45,0
535,PER46,0
535,PER47,0
535,PER48,0
536,PER01,0
536,PER02,1
536,PER03,4
536,PER04,5
536,PER05,6
536,PER06,9
536,PER07,13
536,PER08,17
536,PER09,23
536,PER10,29
536,PER11,31
536,PER12,32
536,PER13,44
536,PER14,44
536,PER15,54
536,PER16,63
536,PER17,74
536,PER18,110
536,PER19,139
536,PER20,142
536,PER21,125
536,PER22,96
536,PER23,85
536,PER24,77
536,PER25,82
536,PER26,75
536,PER27,65
536,PER28,67
536,PER29,66
536,PER30,56
536,PER31,52
536,PER32,67
536,PER33,68
536,PER34,59
536,PER35,53
536,PER36,43
536,PER37,26
536,PER38,22
536,PER39,16
536,PER40,12
536,PER41,6
536,PER42,5
536,PER43,4
536,PER44,4
536,PER45,0
536,PER46,0
536,PER47,0
536,PER48,0
537,PER01,1
537,PER02,1
537,PER03,2
537,PER04,8
537,PER05,28
537,PER06,34
537,PER07,57
537,PER08,80
537,PER09,114
537,PER10,124
537,PER11,154
537,PER12,186
537,PER13,202
537,PER14,220
537,PER15,229
537,PER16,243
537,PER17,266
537,PER18,312
537,PER19,363
537,PER20,377
537,PER21,356
537,PER22,330
537,PER23,282
537,PER24,277
537,PER25,265
537,PER26,255
537,PER27,242
537,PER28,240
537,PER29,282
537,PER30,257
537,PER31,247
537,PER32,245
537,PER33,230
537,PER34,225
537,PER35,185
537,PER36,152
537,PER37,114
537,PER38,79
537,PER39,49
537,PER40,31
537,PER41,18
537,PER42,14
537,PER43,13
537,PER44,10
537,PER45,9
537,PER46,7
537,PER47,6
537,PER48,1
538,PER01,5
538,PER02,15
538,PER03,35
538,PER04,74
538,PER05,119
538,PER06,178
538,PER07,356
538,PER08,689
538,PER09,1305
538,PER10,1989
538,PER11,2395
538,PER12,2577
538,PER13,2704
538,PER14,2824
538,PER15,2923
538,PER16,2989
538,PER17,3029
538,PER18,3097
538,PER19,3173
538,PER20,3177
538,PER21,3143
538,PER22,3051
538,PER23,3047
538,PER24,3061
538,PER25,2865
538,PER26,2702
538,PER27,2469
538,PER28,2183
538,PER29,2049
538,PER30,1874
538,PER31,1717
538,PER32,1544
538,PER33,1468
538,PER34,1289
538,PER35,1143
538,PER36,916
538,PER37,694
538,PER38,530
538,PER39,393
538,PER40,304
538,PER41,215
538,PER42,154
538,PER43,104
538,PER44,75
538,PER45,64
538,PER46,41
538,PER47,27
538,PER48,15
539,PER01,1
539,PER02,1
539,PER03,3
539,PER04,7
539,PER05,15
539,PER06,30
539,PER07,50
539,PER08,59
539,PER09,97
539,PER10,129
539,PER11,173
539,PER12,197
539,PER13,222
539,PER14,254
539,PER15,255
539,PER16,269
539,PER17,295
539,PER18,355
539,PER19,402
539,PER20,423
539,PER21,364
539,PER22,326
539,PER23,309
539,PER24,296
539,PER25,288
539,PER26,259
539,PER27,259
539,PER28,232
539,PER29,215
539,PER30,205
539,PER31,193
539,PER32,156
539,PER33,155
539,PER34,135
539,PER35,124
539,PER36,110
539,PER37,83
539,PER38,60
539,PER39,59
539,PER40,51
539,PER41,39
539,PER42,25
539,PER43,15
539,PER44,8
539,PER45,2
539,PER46,1
539,PER47,0
539,PER48,0
540,PER01,3
540,PER02,7
540,PER03,11
540,PER04,18
540,PER05,27
540,PER06,35
540,PER07,64
540,PER08,116
540,PER09,204
540,PER10,275
540,PER11,319
540,PER12,345
540,PER13,356
540,PER14,373
540,PER15,395
540,PER16,415
540,PER17,436
540,PER18,497
540,PER19,547
540,PER20,551
540,PER21,506
540,PER22,465
540,PER23,460
540,PER24,437
540,PER25,417
540,PER26,412
540,PER27,373
540,PER28,348
540,PER29,321
540,PER30,298
540,PER31,252
540,PER32,244
540,PER33,223
540,PER34,211
540,PER35,176
540,PER36,131
540,PER37,101
540,PER38,92
540,PER39,72
540,PER40,50
540,PER41,38
540,PER42,31
540,PER43,24
540,PER44,19
540,PER45,9
540,PER46,2
540,PER47,1
540,PER48,1
541,PER01,2
541,PER02,9
541,PER03,27
541,PER04,42
541,PER05,65
541,PER06,116
541,PER07,198
541,PER08,281
541,PER09,422
541,PER10,578
541,PER11,731
541,PER12,834
541,PER13,899
541,PER14,968
541,PER15,1052
541,PER16,1126
541,PER17,1210
541,PER18,1311
541,PER19,1363
541,PER20,1341
541,PER21,1302
541,PER22,1247
541,PER23,1196
541,PER24,1160
541,PER25,1088
541,PER26,1076
541,PER27,1078
541,PER28,1047
541,PER29,975
541,PER30,919
541,PER31,873
541,PER32,827
541,PER33,737
541,PER34,672
541,PER35,554
541,PER36,419
541,PER37,299
541,PER38,213
541,PER39,172
541,PER40,150
541,PER41,105
541,PER42,64
541,PER43,44
541,PER44,47
541,PER45,36
541,PER46,23
541,PER47,12
541,PER48,8
542,PER01,7
542,PER02,15
542,PER03,20
542,PER04,44
542,PER05,70
542,PER06,113
542,PER07,204
542,PER08,339
542,PER09,497
542,PER10,697
542,PER11,849
542,PER12,959
542,PER13,1037
542,PER14,1097
542,PER15,1154
542,PER16,1205
542,PER17,1291
542,PER18,1375
542,PER19,1398
542,PER20,1379
542,PER21,1353
542,PER22,1329
542,PER23,1298
542,PER24,1268
542,PER25,1250
542,PER26,1218
542,PER27,1147
542,PER28,1099
542,PER29,1017
542,PER30,942
542,PER31,881
542,PER32,783
542,PER33,714
542,PER34,666
542,PER35,530
542,PER36,420
542,PER37,324
542,PER38,242
542,PER39,162
542,PER40,111
542,PER41,84
542,PER42,57
542,PER43,38
542,PER44,25
542,PER45,11
542,PER46,10
542,PER47,9
542,PER48,5
543,PER01,1
543,PER02,1
543,PER03,2
543,PER04,4
543,PER05,9
543,PER06,21
543,PER07,31
543,PER08,51
543,PER09,87
543,PER10,106
543,PER11,127
543,PER12,143
543,PER13,161
543,PER14,174
543,PER15,176
543,PER16,191
543,PER17,205
543,PER18,246
543,PER19,282
543,PER20,289
543,PER21,263
543,PER22,236
543,PER23,217
543,PER24,212
543,PER25,211
543,PER26,196
543,PER27,189
543,PER28,183
543,PER29,171
543,PER30,157
543,PER31,139
543,PER32,125
543,PER33,119
543,PER34,106
543,PER35,77
543,PER36,62
543,PER37,44
543,PER38,32
543,PER39,17
543,PER40,14
543,PER41,8
543,PER42,5
543,PER43,5
543,PER44,2
544,PER01,13
544,PER02,26
544,PER03,52
544,PER04,89
544,PER05,189
544,PER06,364
544,PER07,625
544,PER08,1027
544,PER09,1574
544,PER10,2107
544,PER11,2519
544,PER12,2794
544,PER13,3002
544,PER14,3162
544,PER15,3341
544,PER16,3392
544,PER17,3489
544,PER18,3645
544,PER19,3654
544,PER20,3617
544,PER21,3593
544,PER22,3582
544,PER23,3521
544,PER24,3484
544,PER25,3370
544,PER26,3268
544,PER27,3165
544,PER28,2990
544,PER29,2852
544,PER30,2643
544,PER31,2344
544,PER32,2095
544,PER33,1888
544,PER34,1618
544,PER35,1391
544,PER36,1107
544,PER37,842
544,PER38,660
544,PER39,482
544,PER40,343
544,PER41,241
544,PER42,152
544,PER43,101
544,PER44,60
544,PER45,45
544,PER46,34
544,PER47,24
544,PER48,15
545,PER01,0
545,PER02,0
545,PER03,0
545,PER04,2
545,PER05,3
545,PER06,3
545,PER07,4
545,PER08,8
545,PER09,13
545,PER10,20
545,PER11,21
545,PER12,27
545,PER13,28
545,PER14,30
545,PER15,36
545,PER16,43
545,PER17,64
545,PER18,95
545,PER19,116
545,PER20,117
545,PER21,99
545,PER22,81
545,PER23,61
545,PER24,53
545,PER25,52
545,PER26,42
545,PER27,36
545,PER28,42
545,PER29,40
545,PER30,38
545,PER31,37
545,PER32,27
545,PER33,25
545,PER34,26
545,PER35,22
545,PER36,18
545,PER37,14
545,PER38,4
545,PER39,5
545,PER40,4
545,PER41,4
545,PER42,1
545,PER43,0
545,PER44,0
545,PER45,0
545,PER46,0
545,PER47,0
545,PER48,0
546,PER01,6
546,PER02,18
546,PER03,31
546,PER04,67
546,PER05,119
546,PER06,242
546,PER07,446
546,PER08,765
546,PER09,1192
546,PER10,1514
546,PER11,1818
546,PER12,2013
546,PER13,2127
546,PER14,2212
546,PER15,2259
546,PER16,2333
546,PER17,2378
546,PER18,2522
546,PER19,2502
546,PER20,2515
546,PER21,2537
546,PER22,2467
546,PER23,2433
546,PER24,2399
546,PER25,2304
546,PER26,2245
546,PER27,2128
546,PER28,2007
546,PER29,1842
546,PER30,1579
546,PER31,1344
546,PER32,1122
546,PER33,911
546,PER34,751
546,PER35,616
546,PER36,499
546,PER37,400
546,PER38,282
546,PER39,207
546,PER40,143
546,PER41,105
546,PER42,70
546,PER43,42
546,PER44,31
546,PER45,22
546,PER46,19
546,PER47,13
546,PER48,5
547,PER01,29
547,PER02,68
547,PER03,146
547,PER04,273
547,PER05,532
547,PER06,959
547,PER07,1688
547,PER08,2772
547,PER09,4135
547,PER10,5315
547,PER11,6351
547,PER12,7034
547,PER13,7558
547,PER14,7921
547,PER15,8179
547,PER16,8322
547,PER17,8491
547,PER18,8661
547,PER19,8484
547,PER20,8493
547,PER21,8564
547,PER22,8510
547,PER23,8507
547,PER24,8458
547,PER25,8373
547,PER26,8132
547,PER27,7786
547,PER28,7280
547,PER29,6878
547,PER30,6278
547,PER31,5420
547,PER32,4648
547,PER33,4007
547,PER34,3335
547,PER35,2710
547,PER36,2214
547,PER37,1656
547,PER38,1216
547,PER39,903
547,PER40,630
547,PER41,441
547,PER42,306
547,PER43,188
547,PER44,134
547,PER45,83
547,PER46,64
547,PER47,47
547,PER48,21
548,PER01,15
548,PER02,32
548,PER03,75
548,PER04,166
548,PER05,326
548,PER06,615
548,PER07,1095
548,PER08,1839
548,PER09,2808
548,PER10,3710
548,PER11,4499
548,PER12,4967
548,PER13,5255
548,PER14,5435
548,PER15,5635
548,PER16,5713
548,PER17,5883
548,PER18,6067
548,PER19,6099
548,PER20,6096
548,PER21,6110
548,PER22,6099
548,PER23,6070
548,PER24,5908
548,PER25,5801
548,PER26,5750
548,PER27,5620
548,PER28,5300
548,PER29,4993
548,PER30,4423
548,PER31,3925
