ORIG,DEST,WRKSOV,WRKHOV,WRKTRN,NWKSOV,NWKHOV,NWKTRN,ALLSOV,ALLHOV,ALLTRN,WRKALL,NWKALL,ALLALL
5,43,1320,348,120,1464,1030,108,2784,1378,228,1788,2602,4390
5,44,518,142,65,799,406,88,1317,548,153,725,1293,2018
5,45,254,65,30,682,464,102,936,529,132,349,1248,1597
5,46,210,52,60,268,220,57,478,272,117,322,545,867
5,47,298,75,47,950,489,133,1248,564,180,420,1572,1992
5,48,100,24,16,443,214,61,543,238,77,140,718,858
5,49,238,58,16,713,424,22,951,482,38,312,1159,1471
5,51,95,28,0,553,265,8,648,293,8,123,826,949
5,52,381,117,0,1182,665,12,1563,782,12,498,1859,2357
5,61,57,18,0,188,69,1,245,87,1,75,258,333
5,62,46,9,1,208,85,3,254,94,4,56,296,352
5,71,61,21,1,228,93,11,289,114,12,83,332,415
5,72,254,58,18,448,140,22,702,198,40,330,610,940
5,73,4,2,0,128,48,7,132,50,7,6,183,189
5,74,507,137,100,520,215,59,1027,352,159,744,794,1538
5,75,68,18,8,240,77,9,308,95,17,94,326,420
5,76,47,8,3,204,70,12,251,78,15,58,286,344
5,81,43,15,1,277,112,9,320,127,10,59,398,457
5,82,3,1,0,125,59,4,128,60,4,4,188,192
5,83,43,13,0,281,87,7,324,100,7,56,375,431
5,91,8,4,0,130,55,3,138,59,3,12,188,200
5,92,30,12,0,158,50,5,188,62,5,42,213,255
5,101,2,2,0,35,19,1,37,21,1,4,55,59
5,102,5,4,0,38,12,2,43,16,2,9,52,61
5,111,2,2,0,8,4,0,10,6,0,4,12,16
5,112,2,1,0,14,3,0,16,4,0,3,17,20
5,113,5,0,0,40,18,0,45,18,0,5,58,63
5,114,23,6,0,91,44,0,114,50,0,29,135,164
5,121,29,5,0,171,68,1,200,73,1,34,240,274
5,122,3,3,0,17,11,0,20,14,0,6,28,34
5,123,14,2,0,105,51,0,119,53,0,16,156,172
5,124,1,0,0,23,8,0,24,8,0,1,31,32
5,131,6,2,0,61,20,0,67,22,0,8,81,89
5,132,55,13,0,270,105,2,325,118,2,68,377,445
5,133,2,0,0,15,11,0,17,11,0,2,26,28
5,134,3,1,0,39,10,1,42,11,1,4,50,54
5,141,1,0,0,66,17,0,67,17,0,1,83,84
5,142,12,5,0,168,69,3,180,74,3,17,240,257
5,143,35,7,1,75,44,1,110,51,2,43,120,163
5,151,1,0,0,6,3,0,7,3,0,1,9,10
5,152,8,1,0,18,11,0,26,12,0,9,29,38
5,153,8,3,0,56,24,2,64,27,2,11,82,93
5,163,11,7,0,189,78,5,200,85,5,18,272,290
5,164,1,0,0,18,20,1,19,20,1,1,39,40
5,171,11,4,0,155,44,0,166,48,0,15,199,214
5,172,1,2,0,95,52,0,96,54,0,3,147,150
5,173,74,10,0,750,242,4,824,252,4,84,996,1080
5,181,10,2,0,55,23,2,65,25,2,12,80,92
5,182,6,2,0,28,15,0,34,17,0,8,43,51
5,191,4,2,0,63,41,0,67,43,0,6,104,110
5,192,3,2,0,27,17,1,30,19,1,5,45,50
5,201,2,1,0,11,6,0,13,7,0,3,17,20
6,1,680,103,107,771,472,93,1451,575,200,890,1336,2226
6,2,329,57,28,777,386,91,1106,443,119,414,1254,1668
6,3,3135,582,610,2741,1696,620,5876,2278,1230,4327,5057,9384
6,4,10853,2364,631,22697,12579,1210,33550,14943,1841,13848,36486,50334
6,5,5862,1440,199,14395,7820,1284,20257,9260,1483,7501,23499,31000
6,6,45925,8498,1956,82534,36279,6785,128459,44777,8741,56379,125598,181977
6,7,2209,519,197,7277,4577,1597,9486,5096,1794,2925,13451,16376
6,8,25527,5020,2364,24523,11417,3461,50050,16437,5825,32911,39401,72312
6,9,3101,729,170,9767,6530,1805,12868,7259,1975,4000,18102,22102
6,10,258,80,15,1167,666,114,1425,746,129,353,1947,2300
6,11,1708,456,196,2695,1560,1289,4403,2016,1485,2360,5544,7904
6,12,322,83,29,1714,947,443,2036,1030,472,434,3104,3538
6,15,3,1,0,82,65,1,85,66,1,4,148,152
6,16,2,0,0,43,33,0,45,33,0,2,76,78
6,17,62,14,0,459,213,14,521,227,14,76,686,762
6,18,63,19,0,710,288,39,773,307,39,82,1037,1119
6,21,1381,319,701,373,220,206,1754,539,907,2401,799,3200
6,22,923,260,77,2024,1294,460,2947,1554,537,1260,3778,5038
6,23,222,55,34,1577,802,527,1799,857,561,311,2906,3217
6,24,199,45,19,1067,555,131,1266,600,150,263,1753,2016
6,31,249,74,5,1285,605,72,1534,679,77,328,1962,2290
6,32,346,97,0,1601,909,64,1947,1006,64,443,2574,3017
6,33,85,13,0,759,403,42,844,416,42,98,1204,1302
6,34,571,119,21,846,441,90,1417,560,111,711,1377,2088
6,35,3114,843,153,4344,2339,204,7458,3182,357,4110,6887,10997
6,36,614,164,21,2670,1646,173,3284,1810,194,799,4489,5288
6,41,4007,862,580,6219,4407,965,10226,5269,1545,5449,11591,17040
6,43,7662,1826,248,12589,8426,445,20251,10252,693,9736,21460,31196
6,44,1655,410,74,4173,2649,505,5828,3059,579,2139,7327,9466
6,45,1674,379,57,7059,4569,417,8733,4948,474,2110,12045,14155
6,46,899,192,73,2269,1935,189,3168,2127,262,1164,4393,5557
6,47,1055,267,75,4964,2974,655,6019,3241,730,1397,8593,9990
6,48,238,66,23,2266,1185,416,2504,1251,439,327,3867,4194
6,49,712,170,11,3074,2254,176,3786,2424,187,893,5504,6397
6,51,61,18,0,577,290,43,638,308,43,79,910,989
6,52,242,51,1,1003,487,67,1245,538,68,294,1557,1851
6,61,67,17,0,377,191,22,444,208,22,84,590,674
6,62,66,29,1,519,285,36,585,314,37,96,840,936
6,71,143,28,2,961,322,91,1104,350,93,173,1374,1547
6,72,535,97,24,1673,612,216,2208,709,240,656,2501,3157
6,73,31,4,0,450,189,32,481,193,32,35,671,706
6,74,1396,235,132,2194,1068,453,3590,1303,585,1763,3715,5478
6,75,146,33,4,975,432,103,1121,465,107,183,1510,1693
6,76,76,26,2,935,430,84,1011,456,86,104,1449,1553
6,81,102,26,0,994,449,84,1096,475,84,128,1527,1655
6,82,10,11,0,444,192,26,454,203,26,21,662,683
6,83,104,40,0,904,385,63,1008,425,63,144,1352,1496
6,91,21,6,0,442,184,31,463,190,31,27,657,684
6,92,106,38,0,511,194,68,617,232,68,144,773,917
6,101,14,5,0,100,36,9,114,41,9,19,145,164
6,102,7,2,0,112,45,3,119,47,3,9,160,169
6,111,4,1,0,20,17,0,24,18,0,5,37,42
6,112,13,4,0,35,25,1,48,29,1,17,61,78
6,113,8,3,0,66,51,0,74,54,0,11,117,128
6,114,36,10,0,168,65,2,204,75,2,46,235,281
6,121,18,3,0,157,104,7,175,107,7,21,268,289
6,122,2,1,0,12,10,0,14,11,0,3,22,25
6,123,18,9,0,106,48,4,124,57,4,27,158,185
6,124,3,1,0,28,7,0,31,8,0,4,35,39
6,131,7,2,0,93,46,3,100,48,3,9,142,151
6,132,50,22,0,532,261,42,582,283,42,72,835,907
6,133,1,1,0,50,11,0,51,12,0,2,61,63
6,134,7,2,0,81,57,0,88,59,0,9,138,147
6,141,6,4,0,152,67,10,158,71,10,10,229,239
6,142,36,12,0,452,215,38,488,227,38,48,705,753
