ZONE,PER,QUANTITY
1647,PER41,7
1647,PER42,4
1647,PER43,2
1647,PER44,0
1647,PER45,0
1647,PER46,0
1647,PER47,0
1647,PER48,0
1648,PER01,1
1648,PER02,2
1648,PER03,3
1648,PER04,7
1648,PER05,9
1648,PER06,20
1648,PER07,36
1648,PER08,51
1648,PER09,60
1648,PER10,116
1648,PER11,140
1648,PER12,146
1648,PER13,162
1648,PER14,176
1648,PER15,188
1648,PER16,189
1648,PER17,189
1648,PER18,202
1648,PER19,215
1648,PER20,218
1648,PER21,213
1648,PER22,202
1648,PER23,213
1648,PER24,216
1648,PER25,211
1648,PER26,220
1648,PER27,219
1648,PER28,202
1648,PER29,202
1648,PER30,214
1648,PER31,207
1648,PER32,204
1648,PER33,177
1648,PER34,142
1648,PER35,123
1648,PER36,123
1648,PER37,111
1648,PER38,63
1648,PER39,48
1648,PER40,44
1648,PER41,30
1648,PER42,18
1648,PER43,16
1648,PER44,9
1648,PER45,8
1648,PER46,8
1648,PER47,5
1648,PER48,3
1649,PER01,0
1649,PER02,0
1649,PER03,0
1649,PER04,2
1649,PER05,2
1649,PER06,1
1649,PER07,2
1649,PER08,7
1649,PER09,11
1649,PER10,11
1649,PER11,12
1649,PER12,10
1649,PER13,9
1649,PER14,10
1649,PER15,12
1649,PER16,18
1649,PER17,8
1649,PER18,8
1649,PER19,11
1649,PER20,12
1649,PER21,12
1649,PER22,11
1649,PER23,10
1649,PER24,10
1649,PER25,9
1649,PER26,15
1649,PER27,19
1649,PER28,16
1649,PER29,20
1649,PER30,27
1649,PER31,28
1649,PER32,20
1649,PER33,24
1649,PER34,21
1649,PER35,25
1649,PER36,20
1649,PER37,18
1649,PER38,17
1649,PER39,13
1649,PER40,8
1649,PER41,5
1649,PER42,1
1649,PER43,1
1649,PER44,0
1649,PER45,0
1649,PER46,0
1649,PER47,0
1649,PER48,0
1650,PER01,3
1650,PER02,6
1650,PER03,9
1650,PER04,21
1650,PER05,38
1650,PER06,70
1650,PER07,109
1650,PER08,199
1650,PER09,367
1650,PER10,520
1650,PER11,607
1650,PER12,681
1650,PER13,706
1650,PER14,742
1650,PER15,752
1650,PER16,771
1650,PER17,778
1650,PER18,813
1650,PER19,815
1650,PER20,804
1650,PER21,788
1650,PER22,771
1650,PER23,765
1650,PER24,771
1650,PER25,742
1650,PER26,700
1650,PER27,642
1650,PER28,577
1650,PER29,516
1650,PER30,484
1650,PER31,438
1650,PER32,436
1650,PER33,405
1650,PER34,372
1650,PER35,314
1650,PER36,259
1650,PER37,201
1650,PER38,146
1650,PER39,122
1650,PER40,71
1650,PER41,46
1650,PER42,35
1650,PER43,14
1650,PER44,8
1650,PER45,7
1650,PER46,5
1650,PER47,2
1650,PER48,1
1651,PER01,2
1651,PER02,2
1651,PER03,2
1651,PER04,5
1651,PER05,8
1651,PER06,16
1651,PER07,23
1651,PER08,43
1651,PER09,59
1651,PER10,82
1651,PER11,116
1651,PER12,126
1651,PER13,130
1651,PER14,134
1651,PER15,140
1651,PER16,136
1651,PER17,162
1651,PER18,160
1651,PER19,162
1651,PER20,159
1651,PER21,153
1651,PER22,154
1651,PER23,152
1651,PER24,150
1651,PER25,140
1651,PER26,156
1651,PER27,161
1651,PER28,190
1651,PER29,183
1651,PER30,186
1651,PER31,180
1651,PER32,167
1651,PER33,213
1651,PER34,202
1651,PER35,172
1651,PER36,135
1651,PER37,106
1651,PER38,80
1651,PER39,61
1651,PER40,48
1651,PER41,37
1651,PER42,27
1651,PER43,14
1651,PER44,8
1651,PER45,4
1651,PER46,1
1651,PER47,0
1651,PER48,0
1652,PER01,0
1652,PER02,0
1652,PER03,5
1652,PER04,6
1652,PER05,19
1652,PER06,40
1652,PER07,65
1652,PER08,132
1652,PER09,226
1652,PER10,349
1652,PER11,390
1652,PER12,379
1652,PER13,375
1652,PER14,370
1652,PER15,386
1652,PER16,394
1652,PER17,418
1652,PER18,427
1652,PER19,414
1652,PER20,404
1652,PER21,419
1652,PER22,420
1652,PER23,444
1652,PER24,459
1652,PER25,446
1652,PER26,446
1652,PER27,448
1652,PER28,416
1652,PER29,420
1652,PER30,417
1652,PER31,387
1652,PER32,372
1652,PER33,348
1652,PER34,304
1652,PER35,248
1652,PER36,218
1652,PER37,155
1652,PER38,136
1652,PER39,109
1652,PER40,84
1652,PER41,68
1652,PER42,54
1652,PER43,40
1652,PER44,23
1652,PER45,15
1652,PER46,8
1652,PER47,8
1652,PER48,5
1653,PER01,0
1653,PER02,0
1653,PER03,0
1653,PER04,1
1653,PER05,2
1653,PER06,2
1653,PER07,7
1653,PER08,15
1653,PER09,19
1653,PER10,25
1653,PER11,25
1653,PER12,36
1653,PER13,33
1653,PER14,27
1653,PER15,31
1653,PER16,34
1653,PER17,32
1653,PER18,38
1653,PER19,44
1653,PER20,48
1653,PER21,46
1653,PER22,45
1653,PER23,46
1653,PER24,60
1653,PER25,62
1653,PER26,63
1653,PER27,57
1653,PER28,62
1653,PER29,67
1653,PER30,65
1653,PER31,71
1653,PER32,75
1653,PER33,87
1653,PER34,85
1653,PER35,71
1653,PER36,70
1653,PER37,52
1653,PER38,44
1653,PER39,27
1653,PER40,17
1653,PER41,7
1653,PER42,7
1653,PER43,5
1653,PER44,5
1653,PER45,6
1653,PER46,8
1653,PER47,4
1653,PER48,1
1654,PER01,1
1654,PER02,2
1654,PER03,2
1654,PER04,2
1654,PER05,3
1654,PER06,6
1654,PER07,7
1654,PER08,17
1654,PER09,23
1654,PER10,24
1654,PER11,20
1654,PER12,18
1654,PER13,27
1654,PER14,23
1654,PER15,27
1654,PER16,26
1654,PER17,29
1654,PER18,29
1654,PER19,36
1654,PER20,45
1654,PER21,32
1654,PER22,35
1654,PER23,32
1654,PER24,40
1654,PER25,43
1654,PER26,41
1654,PER27,41
1654,PER28,41
1654,PER29,36
1654,PER30,40
1654,PER31,37
1654,PER32,41
1654,PER33,49
1654,PER34,37
1654,PER35,29
1654,PER36,25
1654,PER37,22
1654,PER38,15
1654,PER39,13
1654,PER40,8
1654,PER41,8
1654,PER42,4
1654,PER43,5
1654,PER44,5
1654,PER45,3
1654,PER46,3
1654,PER47,3
1654,PER48,2
1655,PER01,2
1655,PER02,4
1655,PER03,13
1655,PER04,20
1655,PER05,33
1655,PER06,60
1655,PER07,98
1655,PER08,157
1655,PER09,230
1655,PER10,272
1655,PER11,303
1655,PER12,330
1655,PER13,338
1655,PER14,355
1655,PER15,363
1655,PER16,366
1655,PER17,373
1655,PER18,376
1655,PER19,372
1655,PER20,372
1655,PER21,366
1655,PER22,369
1655,PER23,369
1655,PER24,368
1655,PER25,365
1655,PER26,361
1655,PER27,337
1655,PER28,301
1655,PER29,269
1655,PER30,207
1655,PER31,165
1655,PER32,125
1655,PER33,104
1655,PER34,90
1655,PER35,72
1655,PER36,54
1655,PER37,42
1655,PER38,30
1655,PER39,25
1655,PER40,18
1655,PER41,11
1655,PER42,11
1655,PER43,9
1655,PER44,7
1655,PER45,4
1655,PER46,2
1655,PER47,2
1655,PER48,2
1656,PER01,2
1656,PER02,4
1656,PER03,7
1656,PER04,17
1656,PER05,30
1656,PER06,52
1656,PER07,84
1656,PER08,119
1656,PER09,182
1656,PER10,248
1656,PER11,298
1656,PER12,325
1656,PER13,364
1656,PER14,386
1656,PER15,407
1656,PER16,416
1656,PER17,452
1656,PER18,455
1656,PER19,461
1656,PER20,451
1656,PER21,448
1656,PER22,444
1656,PER23,434
1656,PER24,429
1656,PER25,420
1656,PER26,423
1656,PER27,424
1656,PER28,388
1656,PER29,414
1656,PER30,405
1656,PER31,390
1656,PER32,377
1656,PER33,375
1656,PER34,333
1656,PER35,306
1656,PER36,258
1656,PER37,202
1656,PER38,149
1656,PER39,94
1656,PER40,62
1656,PER41,46
1656,PER42,36
1656,PER43,20
1656,PER44,11
1656,PER45,9
1656,PER46,6
1656,PER47,4
1656,PER48,0
1657,PER01,0
1657,PER02,1
1657,PER03,3
1657,PER04,6
1657,PER05,11
1657,PER06,26
1657,PER07,33
1657,PER08,49
1657,PER09,76
1657,PER10,112
1657,PER11,137
1657,PER12,149
1657,PER13,157
1657,PER14,176
1657,PER15,181
1657,PER16,179
1657,PER17,184
1657,PER18,188
1657,PER19,196
1657,PER20,206
1657,PER21,192
1657,PER22,181
1657,PER23,187
1657,PER24,179
1657,PER25,178
1657,PER26,186
1657,PER27,184
1657,PER28,176
1657,PER29,172
1657,PER30,158
1657,PER31,160
1657,PER32,166
1657,PER33,159
1657,PER34,146
1657,PER35,122
1657,PER36,112
1657,PER37,80
1657,PER38,67
1657,PER39,45
1657,PER40,25
1657,PER41,21
1657,PER42,14
1657,PER43,4
1657,PER44,6
1657,PER45,7
1657,PER46,2
1657,PER47,4
1657,PER48,3
1658,PER01,0
1658,PER02,2
1658,PER03,9
1658,PER04,16
1658,PER05,23
1658,PER06,28
1658,PER07,43
1658,PER08,68
1658,PER09,113
1658,PER10,168
1658,PER11,196
1658,PER12,196
1658,PER13,184
1658,PER14,200
1658,PER15,203
1658,PER16,210
1658,PER17,209
1658,PER18,217
1658,PER19,219
1658,PER20,221
1658,PER21,206
1658,PER22,219
1658,PER23,234
1658,PER24,220
1658,PER25,214
1658,PER26,223
1658,PER27,230
1658,PER28,213
1658,PER29,206
1658,PER30,198
1658,PER31,186
1658,PER32,159
1658,PER33,157
1658,PER34,159
1658,PER35,140
1658,PER36,101
1658,PER37,75
1658,PER38,50
1658,PER39,33
1658,PER40,16
1658,PER41,16
1658,PER42,12
1658,PER43,10
1658,PER44,10
1658,PER45,9
1658,PER46,8
1658,PER47,9
1658,PER48,5
1659,PER01,0
1659,PER02,0
1659,PER03,0
1659,PER04,0
1659,PER05,0
1659,PER06,0
1659,PER07,0
1659,PER08,1
1659,PER09,5
1659,PER10,13
1659,PER11,16
1659,PER12,19
1659,PER13,18
1659,PER14,13
1659,PER15,15
1659,PER16,21
1659,PER17,25
1659,PER18,29
1659,PER19,31
1659,PER20,34
1659,PER21,35
1659,PER22,35
1659,PER23,25
1659,PER24,29
1659,PER25,25
1659,PER26,26
1659,PER27,19
1659,PER28,16
1659,PER29,18
1659,PER30,23
1659,PER31,28
1659,PER32,21
1659,PER33,18
1659,PER34,16
1659,PER35,11
1659,PER36,12
1659,PER37,12
1659,PER38,9
1659,PER39,2
1659,PER40,5
1659,PER41,2
1659,PER42,2
1659,PER43,2
1659,PER44,2
1659,PER45,1
1659,PER46,1
1659,PER47,0
1659,PER48,0
1660,PER01,0
1660,PER02,0
1660,PER03,0
1660,PER04,0
1660,PER05,1
1660,PER06,7
1660,PER07,12
1660,PER08,19
1660,PER09,24
1660,PER10,51
1660,PER11,60
1660,PER12,64
1660,PER13,61
1660,PER14,52
1660,PER15,62
1660,PER16,72
1660,PER17,75
1660,PER18,76
1660,PER19,86
1660,PER20,87
1660,PER21,81
1660,PER22,73
1660,PER23,75
1660,PER24,69
1660,PER25,66
1660,PER26,63
1660,PER27,77
1660,PER28,79
1660,PER29,68
1660,PER30,62
1660,PER31,62
1660,PER32,69
1660,PER33,68
1660,PER34,66
1660,PER35,50
1660,PER36,41
1660,PER37,39
1660,PER38,28
1660,PER39,17
1660,PER40,16
1660,PER41,8
1660,PER42,4
1660,PER43,8
1660,PER44,7
1660,PER45,4
1660,PER46,2
1660,PER47,0
1660,PER48,0
1661,PER01,0
1661,PER02,1
1661,PER03,2
1661,PER04,4
1661,PER05,9
1661,PER06,11
1661,PER07,12
1661,PER08,22
1661,PER09,37
1661,PER10,59
1661,PER11,65
1661,PER12,78
1661,PER13,81
1661,PER14,94
1661,PER15,95
1661,PER16,91
1661,PER17,95
1661,PER18,97
1661,PER19,103
1661,PER20,98
1661,PER21,88
1661,PER22,86
1661,PER23,82
1661,PER24,101
1661,PER25,90
1661,PER26,97
1661,PER27,90
1661,PER28,99
1661,PER29,99
1661,PER30,110
1661,PER31,95
1661,PER32,98
1661,PER33,99
1661,PER34,81
1661,PER35,72
1661,PER36,57
1661,PER37,53
1661,PER38,52
1661,PER39,42
1661,PER40,32
1661,PER41,18
1661,PER42,6
1661,PER43,4
1661,PER44,4
1661,PER45,0
1661,PER46,0
1661,PER47,0
1661,PER48,0
1662,PER01,0
1662,PER02,3
1662,PER03,4
1662,PER04,8
1662,PER05,13
1662,PER06,24
1662,PER07,62
1662,PER08,174
1662,PER09,448
1662,PER10,733
1662,PER11,881
1662,PER12,901
1662,PER13,915
1662,PER14,920
1662,PER15,919
1662,PER16,920
1662,PER17,917
1662,PER18,919
1662,PER19,913
1662,PER20,910
1662,PER21,907
1662,PER22,896
1662,PER23,909
1662,PER24,898
1662,PER25,776
1662,PER26,695
1662,PER27,569
1662,PER28,439
1662,PER29,351
1662,PER30,312
1662,PER31,267
1662,PER32,213
1662,PER33,177
1662,PER34,134
1662,PER35,119
1662,PER36,102
1662,PER37,72
1662,PER38,59
1662,PER39,49
1662,PER40,35
1662,PER41,25
1662,PER42,22
1662,PER43,18
1662,PER44,20
1662,PER45,13
1662,PER46,8
1662,PER47,9
1662,PER48,5
1663,PER01,0
1663,PER02,1
1663,PER03,3
1663,PER04,7
1663,PER05,25
1663,PER06,33
1663,PER07,42
1663,PER08,73
1663,PER09,79
1663,PER10,107
1663,PER11,128
1663,PER12,126
1663,PER13,144
1663,PER14,155
1663,PER15,170
1663,PER16,175
1663,PER17,181
1663,PER18,195
1663,PER19,211
1663,PER20,219
1663,PER21,198
1663,PER22,200
1663,PER23,186
1663,PER24,195
1663,PER25,202
1663,PER26,198
1663,PER27,198
1663,PER28,210
1663,PER29,238
1663,PER30,265
1663,PER31,261
1663,PER32,294
1663,PER33,283
1663,PER34,283
1663,PER35,235
1663,PER36,203
1663,PER37,155
1663,PER38,97
1663,PER39,72
1663,PER40,53
1663,PER41,35
1663,PER42,23
1663,PER43,18
1663,PER44,11
1663,PER45,5
1663,PER46,3
1663,PER47,3
1663,PER48,0
1664,PER01,0
1664,PER02,3
1664,PER03,2
1664,PER04,11
1664,PER05,23
1664,PER06,32
1664,PER07,72
1664,PER08,178
1664,PER09,367
1664,PER10,584
1664,PER11,719
1664,PER12,764
1664,PER13,789
1664,PER14,779
1664,PER15,802
1664,PER16,807
1664,PER17,815
1664,PER18,825
1664,PER19,851
1664,PER20,846
1664,PER21,836
1664,PER22,817
1664,PER23,810
1664,PER24,809
1664,PER25,726
1664,PER26,669
1664,PER27,565
1664,PER28,443
1664,PER29,392
1664,PER30,347
1664,PER31,325
1664,PER32,293
1664,PER33,246
1664,PER34,245
1664,PER35,205
1664,PER36,179
1664,PER37,125
1664,PER38,93
1664,PER39,64
1664,PER40,40
1664,PER41,27
1664,PER42,26
1664,PER43,22
1664,PER44,19
1664,PER45,18
1664,PER46,14
1664,PER47,11
1664,PER48,8
1665,PER01,0
1665,PER02,0
1665,PER03,2
1665,PER04,4
1665,PER05,4
1665,PER06,4
1665,PER07,6
1665,PER08,7
1665,PER09,16
1665,PER10,30
1665,PER11,29
1665,PER12,25
1665,PER13,34
1665,PER14,43
1665,PER15,44
1665,PER16,48
1665,PER17,58
1665,PER18,59
1665,PER19,69
1665,PER20,63
1665,PER21,57
1665,PER22,50
1665,PER23,51
1665,PER24,51
1665,PER25,55
1665,PER26,56
1665,PER27,63
1665,PER28,64
1665,PER29,54
1665,PER30,59
1665,PER31,73
1665,PER32,71
1665,PER33,74
1665,PER34,72
1665,PER35,63
1665,PER36,48
1665,PER37,37
1665,PER38,22
1665,PER39,18
1665,PER40,11
1665,PER41,12
1665,PER42,6
1665,PER43,2
1665,PER44,4
1665,PER45,2
1665,PER46,1
1665,PER47,0
1665,PER48,0
1666,PER01,0
1666,PER02,0
1666,PER03,3
1666,PER04,11
1666,PER05,9
1666,PER06,12
1666,PER07,14
1666,PER08,19
1666,PER09,23
1666,PER10,29
1666,PER11,27
1666,PER12,42
1666,PER13,43
1666,PER14,50
1666,PER15,55
1666,PER16,54
1666,PER17,62
1666,PER18,70
1666,PER19,70
1666,PER20,68
1666,PER21,46
1666,PER22,39
1666,PER23,38
1666,PER24,41
1666,PER25,45
1666,PER26,41
1666,PER27,40
1666,PER28,43
1666,PER29,49
1666,PER30,55
1666,PER31,45
1666,PER32,47
1666,PER33,52
1666,PER34,37
1666,PER35,36
1666,PER36,32
1666,PER37,25
1666,PER38,18
1666,PER39,11
1666,PER40,7
1666,PER41,5
1666,PER42,4
1666,PER43,2
1666,PER44,3
1666,PER45,2
1666,PER46,1
1666,PER47,1
1666,PER48,0
1667,PER01,0
1667,PER02,0
1667,PER03,0
1667,PER04,0
1667,PER05,6
1667,PER06,13
1667,PER07,25
1667,PER08,40
1667,PER09,68
1667,PER10,93
1667,PER11,123
1667,PER12,127
1667,PER13,137
1667,PER14,146
1667,PER15,153
1667,PER16,154
1667,PER17,156
1667,PER18,158
1667,PER19,172
1667,PER20,181
1667,PER21,182
1667,PER22,186
1667,PER23,174
1667,PER24,175
1667,PER25,161
1667,PER26,159
1667,PER27,151
1667,PER28,143
1667,PER29,145
1667,PER30,129
1667,PER31,114
1667,PER32,97
1667,PER33,83
1667,PER34,62
1667,PER35,58
1667,PER36,43
1667,PER37,32
1667,PER38,22
1667,PER39,20
1667,PER40,11
1667,PER41,7
1667,PER42,6
1667,PER43,3
1667,PER44,2
1667,PER45,1
1667,PER46,1
1667,PER47,1
1667,PER48,1
1668,PER01,0
1668,PER02,0
1668,PER03,0
1668,PER04,3
1668,PER05,5
1668,PER06,5
1668,PER07,14
1668,PER08,21
1668,PER09,32
1668,PER10,46
1668,PER11,50
1668,PER12,56
1668,PER13,61
1668,PER14,65
1668,PER15,63
1668,PER16,64
1668,PER17,78
1668,PER18,90
1668,PER19,101
1668,PER20,109
1668,PER21,97
1668,PER22,80
1668,PER23,80
1668,PER24,85
1668,PER25,83
1668,PER26,76
1668,PER27,91
1668,PER28,98
1668,PER29,100
1668,PER30,96
1668,PER31,77
1668,PER32,83
1668,PER33,88
1668,PER34,70
1668,PER35,64
1668,PER36,58
1668,PER37,52
1668,PER38,48
1668,PER39,28
1668,PER40,18
1668,PER41,12
1668,PER42,5
1668,PER43,1
1668,PER44,2
1668,PER45,1
1668,PER46,0
1668,PER47,0
1668,PER48,0
1669,PER01,2
1669,PER02,3
1669,PER03,4
1669,PER04,8
1669,PER05,10
1669,PER06,13
1669,PER07,34
1669,PER08,115
1669,PER09,295
1669,PER10,515
1669,PER11,594
1669,PER12,626
1669,PER13,638
1669,PER14,636
1669,PER15,647
1669,PER16,656
1669,PER17,652
1669,PER18,647
1669,PER19,641
1669,PER20,642
1669,PER21,637
1669,PER22,622
1669,PER23,618
1669,PER24,619
1669,PER25,543
1669,PER26,471
1669,PER27,370
1669,PER28,281
1669,PER29,233
1669,PER30,205
1669,PER31,184
1669,PER32,165
1669,PER33,141
1669,PER34,115
1669,PER35,102
1669,PER36,81
1669,PER37,53
1669,PER38,36
1669,PER39,38
1669,PER40,32
1669,PER41,21
1669,PER42,17
1669,PER43,16
1669,PER44,15
1669,PER45,12
1669,PER46,6
1669,PER47,6
1669,PER48,1
1670,PER01,0
1670,PER02,0
1670,PER03,0
1670,PER04,0
1670,PER05,0
1670,PER06,1
1670,PER07,1
1670,PER08,4
1670,PER09,6
1670,PER10,4
1670,PER11,6
1670,PER12,6
1670,PER13,7
1670,PER14,6
1670,PER15,5
1670,PER16,5
1670,PER17,4
1670,PER18,4
1670,PER19,4
1670,PER20,5
1670,PER21,7
1670,PER22,7
1670,PER23,6
1670,PER24,7
1670,PER25,9
1670,PER26,9
1670,PER27,11
1670,PER28,11
1670,PER29,15
1670,PER30,17
1670,PER31,18
1670,PER32,13
1670,PER33,12
1670,PER34,13
1670,PER35,13
1670,PER36,14
1670,PER37,12
1670,PER38,6
1670,PER39,1
1670,PER40,0
1670,PER41,1
1670,PER42,0
1670,PER43,0
1670,PER44,0
1670,PER45,0
1670,PER46,0
1670,PER47,0
1670,PER48,0
1671,PER01,1
1671,PER02,2
1671,PER03,6
1671,PER04,7
1671,PER05,12
1671,PER06,25
1671,PER07,42
1671,PER08,68
1671,PER09,115
1671,PER10,176
1671,PER11,209
1671,PER12,219
1671,PER13,236
1671,PER14,234
1671,PER15,249
1671,PER16,263
1671,PER17,267
1671,PER18,282
1671,PER19,288
1671,PER20,282
1671,PER21,286
1671,PER22,284
1671,PER23,267
1671,PER24,263
1671,PER25,261
1671,PER26,264
1671,PER27,268
1671,PER28,260
1671,PER29,250
1671,PER30,248
1671,PER31,228
1671,PER32,194
1671,PER33,162
1671,PER34,138
1671,PER35,131
1671,PER36,101
1671,PER37,83
1671,PER38,70
1671,PER39,51
1671,PER40,32
1671,PER41,29
1671,PER42,21
1671,PER43,11
1671,PER44,5
1671,PER45,4
1671,PER46,2
1671,PER47,2
1671,PER48,1
1672,PER01,1
1672,PER02,5
1672,PER03,5
1672,PER04,8
1672,PER05,33
1672,PER06,65
1672,PER07,101
1672,PER08,160
1672,PER09,246
1672,PER10,315
1672,PER11,390
1672,PER12,442
1672,PER13,522
1672,PER14,544
1672,PER15,580
1672,PER16,615
1672,PER17,641
1672,PER18,653
1672,PER19,690
1672,PER20,706
1672,PER21,650
1672,PER22,641
1672,PER23,623
1672,PER24,649
1672,PER25,644
1672,PER26,651
1672,PER27,635
1672,PER28,592
1672,PER29,556
1672,PER30,540
1672,PER31,509
1672,PER32,439
1672,PER33,401
1672,PER34,329
1672,PER35,280
1672,PER36,218
1672,PER37,176
1672,PER38,125
1672,PER39,93
1672,PER40,68
1672,PER41,40
1672,PER42,26
1672,PER43,17
1672,PER44,10
1672,PER45,4
1672,PER46,3
1672,PER47,4
1672,PER48,1
1673,PER01,9
1673,PER02,15
1673,PER03,20
1673,PER04,28
1673,PER05,33
1673,PER06,72
1673,PER07,140
1673,PER08,259
1673,PER09,462
1673,PER10,622
1673,PER11,759
1673,PER12,867
1673,PER13,964
1673,PER14,987
1673,PER15,1104
1673,PER16,1204
1673,PER17,1270
1673,PER18,1310
1673,PER19,1346
1673,PER20,1329
1673,PER21,1320
1673,PER22,1226
1673,PER23,1242
1673,PER24,1270
1673,PER25,1275
1673,PER26,1307
1673,PER27,1290
1673,PER28,1218
1673,PER29,1184
1673,PER30,1255
1673,PER31,1134
1673,PER32,1053
1673,PER33,949
1673,PER34,815
1673,PER35,677
1673,PER36,525
1673,PER37,370
1673,PER38,259
1673,PER39,197
1673,PER40,134
1673,PER41,84
1673,PER42,74
1673,PER43,55
1673,PER44,31
1673,PER45,19
1673,PER46,23
1673,PER47,17
1673,PER48,10
1674,PER01,2
1674,PER02,2
1674,PER03,3
1674,PER04,8
1674,PER05,12
1674,PER06,19
1674,PER07,41
1674,PER08,88
1674,PER09,185
1674,PER10,310
1674,PER11,364
1674,PER12,392
1674,PER13,402
1674,PER14,414
1674,PER15,429
1674,PER16,423
1674,PER17,433
1674,PER18,433
1674,PER19,430
1674,PER20,437
1674,PER21,429
1674,PER22,424
1674,PER23,430
1674,PER24,420
1674,PER25,390
1674,PER26,344
1674,PER27,305
1674,PER28,265
1674,PER29,236
1674,PER30,211
1674,PER31,178
1674,PER32,177
1674,PER33,174
1674,PER34,152
1674,PER35,134
1674,PER36,104
1674,PER37,82
1674,PER38,73
1674,PER39,49
1674,PER40,36
1674,PER41,26
1674,PER42,24
1674,PER43,10
1674,PER44,7
1674,PER45,7
1674,PER46,7
1674,PER47,7
1674,PER48,1
1675,PER01,1
1675,PER02,1
1675,PER03,2
1675,PER04,2
1675,PER05,5
1675,PER06,9
1675,PER07,15
1675,PER08,23
1675,PER09,43
1675,PER10,61
1675,PER11,70
1675,PER12,67
1675,PER13,65
1675,PER14,61
1675,PER15,73
1675,PER16,81
1675,PER17,82
1675,PER18,90
1675,PER19,88
1675,PER20,84
1675,PER21,84
1675,PER22,76
1675,PER23,82
1675,PER24,89
1675,PER25,91
1675,PER26,116
1675,PER27,120
1675,PER28,117
1675,PER29,114
1675,PER30,118
1675,PER31,120
1675,PER32,128
1675,PER33,156
1675,PER34,153
1675,PER35,139
1675,PER36,111
1675,PER37,89
1675,PER38,62
1675,PER39,55
1675,PER40,39
1675,PER41,35
1675,PER42,17
1675,PER43,15
1675,PER44,10
1675,PER45,3
1675,PER46,2
1675,PER47,0
1675,PER48,0
1676,PER01,0
1676,PER02,0
1676,PER03,1
1676,PER04,2
1676,PER05,2
1676,PER06,1
1676,PER07,3
1676,PER08,9
1676,PER09,8
1676,PER10,13
1676,PER11,24
1676,PER12,14
1676,PER13,20
1676,PER14,18
1676,PER15,12
1676,PER16,12
1676,PER17,12
1676,PER18,10
1676,PER19,13
1676,PER20,18
1676,PER21,18
1676,PER22,19
1676,PER23,18
1676,PER24,21
1676,PER25,22
1676,PER26,10
1676,PER27,14
1676,PER28,17
1676,PER29,32
1676,PER30,35
1676,PER31,34
1676,PER32,32
1676,PER33,29
1676,PER34,28
1676,PER35,22
1676,PER36,22
1676,PER37,15
1676,PER38,14
1676,PER39,13
1676,PER40,8
1676,PER41,5
1676,PER42,4
1676,PER43,4
1676,PER44,2
1676,PER45,0
1676,PER46,0
1676,PER47,0
1676,PER48,0
1677,PER01,1
1677,PER02,3
1677,PER03,4
1677,PER04,5
1677,PER05,4
1677,PER06,12
1677,PER07,22
1677,PER08,62
1677,PER09,160
1677,PER10,278
1677,PER11,338
1677,PER12,353
1677,PER13,349
1677,PER14,341
1677,PER15,344
1677,PER16,354
1677,PER17,346
1677,PER18,346
1677,PER19,351
1677,PER20,344
1677,PER21,345
1677,PER22,344
1677,PER23,345
1677,PER24,342
1677,PER25,301
1677,PER26,269
1677,PER27,212
1677,PER28,169
1677,PER29,142
1677,PER30,117
1677,PER31,99
1677,PER32,78
1677,PER33,60
1677,PER34,50
1677,PER35,41
1677,PER36,33
1677,PER37,32
1677,PER38,29
1677,PER39,19
1677,PER40,15
1677,PER41,12
1677,PER42,9
1677,PER43,7
1677,PER44,8
1677,PER45,5
1677,PER46,4
1677,PER47,4
1677,PER48,3
1678,PER01,0
1678,PER02,4
1678,PER03,5
1678,PER04,11
1678,PER05,18
1678,PER06,26
1678,PER07,37
1678,PER08,94
1678,PER09,209
1678,PER10,347
1678,PER11,417
1678,PER12,456
1678,PER13,447
1678,PER14,455
1678,PER15,464
1678,PER16,465
1678,PER17,476
1678,PER18,486
1678,PER19,482
1678,PER20,477
1678,PER21,468
1678,PER22,461
1678,PER23,458
1678,PER24,461
1678,PER25,406
1678,PER26,372
1678,PER27,320
1678,PER28,273
1678,PER29,229
1678,PER30,220
1678,PER31,190
1678,PER32,174
1678,PER33,153
1678,PER34,129
1678,PER35,99
1678,PER36,93
1678,PER37,76
1678,PER38,57
1678,PER39,46
1678,PER40,29
1678,PER41,27
1678,PER42,22
1678,PER43,11
1678,PER44,9
1678,PER45,6
1678,PER46,5
1678,PER47,6
1678,PER48,2
1679,PER01,0
1679,PER02,1
1679,PER03,1
1679,PER04,7
1679,PER05,10
1679,PER06,15
1679,PER07,26
1679,PER08,49
1679,PER09,76
1679,PER10,100
1679,PER11,114
1679,PER12,121
1679,PER13,132
1679,PER14,146
1679,PER15,154
1679,PER16,157
1679,PER17,165
1679,PER18,182
1679,PER19,191
1679,PER20,194
1679,PER21,191
1679,PER22,184
1679,PER23,181
1679,PER24,179
1679,PER25,173
1679,PER26,163
1679,PER27,160
1679,PER28,160
1679,PER29,180
1679,PER30,156
1679,PER31,154
1679,PER32,155
1679,PER33,133
1679,PER34,131
1679,PER35,120
1679,PER36,104
1679,PER37,82
1679,PER38,65
1679,PER39,52
1679,PER40,36
1679,PER41,29
1679,PER42,22
1679,PER43,16
1679,PER44,12
1679,PER45,6
1679,PER46,1
1679,PER47,1
1679,PER48,1
1680,PER01,2
1680,PER02,3
1680,PER03,5
1680,PER04,17
1680,PER05,18
1680,PER06,32
1680,PER07,45
